"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2020-09","6.5","907","81","8","7",,,"0","0","0","24","0","41",,,"0.97","83","75","75","3.49",,"65.2","74.3","56.0","170","180","29.1","45"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2020-10","6.5","907","0","11","6",,,"0","2","0","3","0","28",,,"1.36","71","387","312","4.15",,"54.9","62.8","47.0","320","290","33.1","42"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2020-11","7.6","907","0","9","8",,,"0","4","0","5","0","22",,,"1.31","75","898","511","4.45",,"47.9","57.4","38.5","300","280","40.9","53"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2020-12","8.7","907","0","7","3",,,"0","22","5","0","0","13",,,"0.89","59","1826","927","1.46",,"35.1","42.5","27.7","150","150","35.1","46"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-01","10.7","0","0","8","4",,,"0","28","7","0","0","9",,,"0.63","49","2880","1055","1.61",,"31.0","37.1","24.8","310","300","38.0","47"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-02","8.9","0","0","10","5",,,"0","23","9","0","0","12",,,"0.68","51","3812","931","2.04",,"30.5","36.5","24.5","300","20","29.1","45"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-03","10.1","0","0","8","5",,,"0","19","3","1","0","18",,,"0.82","80","4546","734","2.57",,"41.3","50.9","31.7","300","320","40.9","51"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-04","9.2","0","0","11","6",,,"0","2","0","4","0","26",,,"1.05","77","4981","434","2.97",,"50.5","60.5","40.5","300","280","36.0","49"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-05","7.6","29","28","11","8",,,"0","0","0","14","0","39",,,"1.21","86","5209","229","4.96",,"58.5","68.5","48.5","300","290","36.0","46"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-06","5.8","215","187","9","7",,,"0","0","0","29","5","48",,,"1.55","95","5231","22","3.98",,"70.5","80.5","60.5","340","300","32.0","40"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-07","6.0","466","251",,,,,"0","0","0","29","3","53",,,,"92","6","6",,,"72.9","81.0","64.9","330","330","38.0","50"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-08","5.6","747","281","10","5",,,"0","0","0","30","3","59",,,"2.38","93","6","0","4.54",,"74.4","81.8","66.9","270","280","25.1","39"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-09","6.9","832","85","14","9",,,"0","0","0","28","0","47",,,"6.06","84","39","33","8.54",,"66.7","75.2","58.3","10","10","28.0","42"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-10","7.2","837","5","9","7",,,"0","0","0","12","0","42",,,"3.91","77","189","150","5.99",,"59.8","67.2","52.4","340","340","31.1","40"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-11","7.6","837","0","7","3",,,"0","12","0","0","0","24",,,"0.51","68","859","670","1.11",,"42.7","51.5","33.8","290","290","35.1","45"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2021-12","7.4","837","0","14","4",,,"0","15","0","0","0","20",,,"0.30","64","1615","756","1.12",,"40.1","46.8","33.4","310","300","36.0","48"
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-01",,,,"8","2",,,,,,,,,,,"0.89",,,,"1.46",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-02",,,,"10","6",,,,,,,,,,,"0.59",,,,"2.82",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-03",,,,"15","7",,,,,,,,,,,"1.40",,,,"3.87",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-04",,,,"16","10",,,,,,,,,,,"1.61",,,,"5.02",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-05",,,,"11","5",,,,,,,,,,,"0.52",,,,"1.82",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-06",,,,"8","4",,,,,,,,,,,"0.37",,,,"1.30",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-08",,,,"13","9",,,,,,,,,,,"1.03",,,,"4.22",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-09",,,,"8","5",,,,,,,,,,,"1.30",,,,"3.95",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-10",,,,"14","7",,,,,,,,,,,"1.71",,,,"5.07",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-11",,,,"9","8",,,,,,,,,,,"0.71",,,,"3.06",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2020-12",,,,"7","7",,,,,,,,,,,"1.22",,,,"3.93",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2021-01",,,,"4","4",,,,,,,,,,,"1.32",,,,"1.82",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2021-02",,,,,,"23",,,,,,,,"13",,,,,,,,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2021-04",,,,"11","5",,,,,,,,,,,"0.58",,,,"3.02",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2021-05",,,,"12","7",,,,,,,,,,,"1.27",,,,"4.26",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2021-06",,,,"6","5",,,,,,,,,,,"0.67",,,,"1.69",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2021-07",,,,,,,,,,,,,,,,,,,,"9.75",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2021-08",,,,"13","9",,,,,,,,,,,"2.17",,,,"6.55",,,,,,,,
"US1NYQN0027","QUEENS 3.4 NNW, NY US","2021-09",,,,"9","3",,,,,,,,,,,"6.90",,,,"8.35",,,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-01",,,,"12","3","1","1",,,,,,,"1","1.0","1.19",,,,"2.12","1.8",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-02",,,,"15","10","0","0",,,,,,,"0","0.0","0.66",,,,"3.04","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-03",,,,"14","8","0","0",,,,,,,"0","0.0","1.48",,,,"4.49","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-04",,,,"16","8","0","0",,,,,,,"0","0.0","1.13",,,,"3.82","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-05",,,,"12","5","0","0",,,,,,,"0","0.0","0.66",,,,"2.22","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-06",,,,"8","6","0","0",,,,,,,"0","0.0","0.65",,,,"2.26","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-07",,,,"10","6","0","0",,,,,,,"0","0.0","2.10",,,,"6.32","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-08",,,,"17","10",,"0",,,,,,,,"0.0","1.00",,,,"4.40","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-09",,,,"9","4","0","0",,,,,,,"0","0.0","1.13",,,,"3.37","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-10",,,,"15","8","0","0",,,,,,,"0","0.0","1.68",,,,"5.80","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-11",,,,"10","7","0","0",,,,,,,"0","0.0","1.00",,,,"3.28","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2020-12",,,,"12","8","6","2",,,,,,,"6","6.5","1.37",,,,"5.70","7.5",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-01",,,,"5","5","0","0",,,,,,,"0","0.0","1.12",,,,"2.54","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-02",,,,"14","11","24","5",,,,,,,"14","8.0","1.12",,,,"5.48","26.9",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-03",,,,"6","4","0","0",,,,,,,"0","0.0","1.26",,,,"2.99","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-04",,,,"11","5","0","0",,,,,,,"0","0.0","0.94",,,,"2.67","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-05",,,,"9","8","0","0",,,,,,,"0","0.0","1.42",,,,"4.17","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-06",,,,"10","5","0","0",,,,,,,"0","0.0","1.22",,,,"2.62","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-07",,,,"15","10","0","0",,,,,,,"0","0.0","2.18",,,,"7.09","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-08",,,,"13","9","0","0",,,,,,,"0","0.0","2.84",,,,"7.47","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-09",,,,"11","6","0","0",,,,,,,"0","0.0","5.38",,,,"8.22","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-10",,,,"12","7","0","0",,,,,,,"0","0.0","3.34",,,,"6.73","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-11",,,,"10","3","0","0",,,,,,,"0","0.0","0.43",,,,"0.82","0.0",,,,,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2021-12",,,,"16","9","0","0",,,,,,,"0","0.0","0.20",,,,"1.41","0.0",,,,,,,
"US1NYQN0029","QUEENS 2.1 NE, NY US","2020-04",,,,,,,,,,,,,,,,,,,,"4.09",,,,,,,,
"US1NYQN0029","QUEENS 2.1 NE, NY US","2020-07",,,,"13","5",,,,,,,,,,,"1.82",,,,"4.39",,,,,,,,
"US1NYQN0029","QUEENS 2.1 NE, NY US","2020-08",,,,,,,,,,,,,,,,,,,,"4.11",,,,,,,,
"US1NYQN0029","QUEENS 2.1 NE, NY US","2020-09",,,,"9","6",,,,,,,,,,,"1.96",,,,"4.50",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-01",,,,"11","5",,,,,,,,,,,"1.28",,,,"2.57",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-02",,,,"15","9",,,,,,,,,,,"0.54",,,,"2.57",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-03",,,,"17","8",,,,,,,,,,,"0.69",,,,"2.93",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-04",,,,"19","9",,,,,,,,,,,"1.81",,,,"4.68",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-05",,,,"13","8",,,,,,,,,,,"0.81",,,,"3.38",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-06",,,,"10","5",,,,,,,,,,,"0.79",,,,"2.39",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-07",,,,"12","7",,,,,,,,,,,"2.41",,,,"4.03",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-08",,,,"15","10",,,,,,,,,,,"1.54",,,,"4.28",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-09",,,,"8","6",,,,,,,,,,,"2.73",,,,"4.28",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-10",,,,"17","7",,,,,,,,,,,"1.67",,,,"4.09",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-11",,,,"8","7",,,,,,,,,,,"0.83",,,,"3.31",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2020-12",,,,"11","8",,,,,,,,,,,"2.69",,,,"6.53",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-01",,,,"7","5",,,,,,,,,,,"1.12",,,,"2.20",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-02",,,,"16","8",,,,,,,,,,,"1.64",,,,"5.19",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-03",,,,"8","4",,,,,,,,,,,"0.79",,,,"2.69",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-04",,,,"15","6",,,,,,,,,,,"0.83",,,,"2.62",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-06",,,,"12","7",,,,,,,,,,,"0.88",,,,"2.85",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07",,,,"17","11",,,,,,,,,,,"2.41",,,,"6.98",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08",,,,"12","7",,,,,,,,,,,"4.29",,,,"8.43",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09",,,,"9","5",,,,,,,,,,,"1.32",,,,"2.17",,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12",,,,"17","6",,,,,,,,,,,"0.26",,,,"1.46",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-01",,,,"12","6",,,,,,,,,,,"0.77",,,,"2.19",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-02",,,,"16","7",,,,,,,,,,,"0.73",,,,"3.46",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-03",,,,"14","6",,,,,,,,,,,"1.32",,,,"4.28",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-04",,,,"16","11",,,,,,,,,,,"0.60",,,,"3.71",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-05",,,,"16","4",,,,,,,,,,,"1.74",,,,"2.98",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-06",,,,"10","6",,,,,,,,,,,"0.78",,,,"2.68",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-07",,,,"12","9",,,,,,,,,,,"0.96",,,,"4.50",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-08",,,,"16","10",,,,,,,,,,,"0.69",,,,"3.69",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-09",,,,"10","7",,,,,,,,,,,"4.16",,,,"6.17",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-10",,,,"17","9",,,,,,,,,,,"1.69",,,,"5.74",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-11",,,,"13","7",,,,,,,,,,,"0.96",,,,"3.97",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2020-12",,,,"15","10",,,,,,,,,,,"1.35",,,,"5.70",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-01",,,,"7","5",,,,,,,,,,,"1.60",,,,"2.91",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-02",,,,"16","10",,"6",,,,,,,,"5.5","1.13",,,,"4.83","20.0",,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-03",,,,"6","4",,"0",,,,,,,,"0.0","1.15",,,,"3.50","0.0",,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-04",,,,"10","7",,,,,,,,,,,"1.32",,,,"4.40",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-05",,,,"10","7",,,,,,,,,,,"2.04",,,,"5.00",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-06",,,,"12","4",,,,,,,,,,,"0.60",,,,"1.48",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-07",,,,"18","12",,,,,,,,,,,"3.17",,,,"8.10",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-08",,,,"13","9",,,,,,,,,,,"3.12",,,,"8.13",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-09",,,,"8","5",,,,,,,,,,,"2.16",,,,"4.45",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-10",,,,"11","7",,,,,,,,,,,"1.73",,,,"4.32",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-11",,,,"11","5",,,,,,,,,,,"0.36",,,,"1.15",,,,,,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2021-12",,,,"18","3",,,,,,,,,,,"0.39",,,,"1.34",,,,,,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2021-02",,,,"12","8",,,,,,,,,,,"0.92",,,,"5.68",,,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-01",,,,"11","4","1","1",,,,,,,"1","1.0","0.95",,,,"1.98","1.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-02",,,,"14","8","0","0",,,,,,,"0","0.0","0.63",,,,"2.92","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-04",,,,"14","10","0","0",,,,,,,"0","0.0","0.76",,,,"3.76","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-05",,,,"11","7","0","0",,,,,,,"0","0.0","0.80",,,,"2.46","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-06",,,,"9","8","0","0",,,,,,,"0","0.0","0.64",,,,"2.69","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-07",,,,"14","9","0","0",,,,,,,"0","0.0","3.14",,,,"8.53","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-08",,,,"17","10","0","0",,,,,,,"0","0.0","0.51",,,,"3.25","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-09",,,,"8","5","0","0",,,,,,,"0","0.0","1.84",,,,"5.53","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-10",,,,"12","5","0","0",,,,,,,"0","0.0","2.01",,,,"5.58","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-11",,,,"10","8","0","0",,,,,,,"0","0.0","0.80",,,,"3.13","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2020-12",,,,"9","6","6","1",,,,,,,"6","6.2","1.12",,,,"3.94","6.5",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-01",,,,"6","5","0","0",,,,,,,"0","0.0","1.24",,,,"2.70","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-03",,,,"8","4","0","0",,,,,,,"0","0.0","1.45",,,,"3.26","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-04",,,,"12","6","0","0",,,,,,,"0","0.0","0.69",,,,"3.16","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-05",,,,"9","8","0","0",,,,,,,"0","0.0","1.79",,,,"5.19","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-06",,,,"9","5","0","0",,,,,,,"0","0.0","1.18",,,,"3.11","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-08",,,,"12","10","0","0",,,,,,,"0","0.0","6.16",,,,"12.41","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-09",,,,"9","6","0","0",,,,,,,"0","0.0","6.96",,,,"9.55","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-10",,,,"10","6","0","0",,,,,,,"0","0.0","2.55",,,,"6.32","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-11",,,,"7","2","0","0",,,,,,,"0","0.0","0.35",,,,"0.71","0.0",,,,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2021-12",,,,"16","5","0","0",,,,,,,"0","0.0","0.42",,,,"1.62","0.0",,,,,,,
"US1NJUN0039","CLARK TWP 0.7 SSW, NJ US","2021-08",,,,"14","9",,,,,,,,,,,"2.53",,,,"6.29",,,,,,,,
"US1NJUN0039","CLARK TWP 0.7 SSW, NJ US","2021-09",,,,"8","5",,,,,,,,,,,"7.76",,,,"10.19",,,,,,,,
"US1NJUN0039","CLARK TWP 0.7 SSW, NJ US","2021-10",,,,"14","8",,,,,,,,,,,"2.96",,,,"6.54",,,,,,,,
"US1NJUN0039","CLARK TWP 0.7 SSW, NJ US","2021-11",,,,"11","2",,,,,,,,,,,"0.58",,,,"1.06",,,,,,,,
"US1NJUN0039","CLARK TWP 0.7 SSW, NJ US","2021-12",,,,"16","10",,,,,,,,,,,"0.45",,,,"1.81",,,,,,,,
"US1NYNS0041","LYNBROOK 0.6 ENE, NY US","2020-10",,,,"21","7",,,,,,,,,,,"1.83",,,,"5.93",,,,,,,,
"US1NYNS0041","LYNBROOK 0.6 ENE, NY US","2020-11",,,,"13","8",,,,,,,,,,,"0.96",,,,"3.90",,,,,,,,
"US1NYNS0041","LYNBROOK 0.6 ENE, NY US","2021-09",,,,"12","6",,,,,,,,,,,"4.02",,,,"6.48",,,,,,,,
"US1NYNS0041","LYNBROOK 0.6 ENE, NY US","2021-10",,,,"12","7",,,,,,,,,,,"2.44",,,,"5.46",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-01",,,,"9","5",,,,,,,,,,,"0.89",,,,"2.20",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-02",,,,"14","9",,,,,,,,,,,"1.03",,,,"3.57",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-03",,,,"12","8",,,,,,,,,,,"1.31",,,,"4.31",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-04",,,,"16","12",,,,,,,,,,,"1.34",,,,"4.41",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-05",,,,"15","5",,,,,,,,,,,"0.71",,,,"2.36",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-06",,,,"8","6",,,,,,,,,,,"0.55",,,,"1.90",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-07",,,,"12","7",,,,,,,,,,,"1.25",,,,"4.08",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-08",,,,"16","9",,,,,,,,,,,"1.35",,,,"4.24",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-09",,,,"10","5",,,,,,,,,,,"0.96",,,,"3.53",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-10",,,,"15","4",,,,,,,,,,,"1.85",,,,"5.78",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-11",,,,"9","8",,,,,,,,,,,"0.84",,,,"3.60",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2020-12",,,,"11","8",,,,,,,,,,,"1.36",,,,"5.42",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-01",,,,"5","5",,,,,,,,,,,"1.05",,,,"2.31",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-02",,,,"12","10",,,,,,,,,,,"0.83",,,,"4.15",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-03",,,,"5","4",,,,,,,,,,,"1.20",,,,"3.06",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-04",,,,"12","6",,,,,,,,,,,"1.01",,,,"3.25",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-05",,,,"11","6",,,,,,,,,,,"1.49",,,,"4.54",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-06",,,,"9","5",,,,,,,,,,,"0.33",,,,"1.26",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-07",,,,"17","14",,,,,,,,,,,"2.66",,,,"10.69",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-09",,,,"10","5",,,,,,,,,,,"4.93",,,,"7.13",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-10",,,,"8","6",,,,,,,,,,,"3.19",,,,"5.79",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-11",,,,"10","4",,,,,,,,,,,"0.33",,,,"1.03",,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","2021-12",,,,"14","5",,,,,,,,,,,"0.31",,,,"1.47",,,,,,,,
"US1NJUN0035","CRANFORD TWP 1.1 ESE, NJ US","2021-09",,,,"7","5",,,,,,,,,,,"7.72",,,,"10.28",,,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2020-05",,,,"12","6",,,,,,,,,,,"0.88",,,,"2.59",,,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2020-06",,,,"8","5",,,,,,,,,,,"0.52",,,,"1.53",,,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2020-07",,,,"11","9",,,,,,,,,,,"2.37",,,,"7.89",,,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2020-08",,,,"14","9",,,,,,,,,,,"0.88",,,,"3.88",,,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2020-09",,,,"9","4",,,,,,,,,,,"2.10",,,,"3.49",,,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2020-10",,,,"18","8",,,,,,,,,,,"2.26",,,,"5.42",,,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2020-11",,,,"11","8",,,,,,,,,,,"0.89",,,,"3.23",,,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2020-12",,,,"12","6",,,,,,,,,,,"1.12",,,,"4.09",,,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2021-01",,,,"7","4","0","0",,,,,,,"1","0.7","1.29",,,,"2.54","1.0",,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2021-02",,,,"15","8","26","7",,,,,,,"16","8.8","0.83",,,,"2.72","24.6",,,,,,,
"US1NJUN0036","CLARK TWP 1.3 ENE, NJ US","2021-03",,,,"6","5","1","0",,,,,,,"2","0.0","1.05",,,,"3.12","0.0",,,,,,,
